timestamp,underlying_price,delta,gamma,vega,volga,mark_price
2025-04-18 04:27:37,84651.53638469,0.004264367967890786,2.5542001548008175e-06,77.01409723476809,582.6716845245937,6.98187966
2025-04-18 04:27:42,84653.97972415,0.004275799052744694,2.560433734139021e-06,77.18681659615368,583.473583126819,7.00224343
2025-04-18 04:27:47,84660.12193047,0.004284827417032372,2.566352916708541e-06,77.32720657362415,584.3888603002997,7.01566349
2025-04-18 04:27:52,84663.38,0.004314007377376083,2.5815605081422137e-06,77.76467659764285,586.2290866292024,7.06953515
2025-04-18 04:27:57,84663.40470493,0.004316164478890522,2.582632786938215e-06,77.79678039953114,586.3501816143689,7.0736571
2025-04-18 04:28:02,84674.96034964,0.004347683353688375,2.600973599048179e-06,78.27641959984749,588.8719786215152,7.12672548
2025-04-18 04:28:07,84681.81450891,0.004391984248053926,2.6245005451014955e-06,78.94027546683355,591.7670740039503,7.20735959
2025-04-18 04:28:12,84682.89868861,0.004384895783833553,2.6212653101792495e-06,78.83631163724249,591.453902159792,7.19303547
2025-04-18 04:28:17,84689.90835862,0.00439041935374318,2.6256920437601843e-06,78.92511270901196,592.2345068236027,7.1990825
2025-04-18 04:28:22,84692.24666626,0.004433208964232022,2.647371138257134e-06,79.56087868811346,594.7234055512527,7.27978102
2025-04-18 04:28:27,84692.28097489,0.004452043983365267,2.6566585720656387e-06,79.83925054098563,595.7436986026114,7.3159997
2025-04-18 04:28:32,84693.34527912,0.004469764148906152,2.665643195570212e-06,80.1019319889001,596.770947026409,7.34941565
2025-04-18 04:28:37,84693.78221304,0.004477959623094135,2.669782992947942e-06,80.22327998479159,597.2410299845724,7.36491397
2025-04-18 04:28:42,84694.72484558,0.00448409120047516,2.673031708378266e-06,80.31467167281198,597.6349189935099,7.3761012
2025-04-18 04:28:47,84694.64738556,0.004482421121377311,2.6721911979933686e-06,80.28996716506299,597.5400930296091,7.37293436
2025-04-18 04:28:52,84694.41817272,0.004480996354433026,2.6714337876839573e-06,80.26872093606607,597.4478676845174,7.37034164
2025-04-18 04:28:57,84694.5991864,0.004481888722414784,2.6719174327865484e-06,80.28206690838442,597.5082282051117,7.37194054
2025-04-18 04:29:02,84694.47562662,0.004481049608451165,2.6714741802749762e-06,80.26956565506453,597.4547024099011,7.37040594
2025-04-18 04:29:07,84697.35450745,0.0044889106166739745,2.6760526459896315e-06,80.3884455135285,598.0753096686567,7.38363287
2025-04-18 04:29:12,84698.56672313,0.004478409991181875,2.6711340143937277e-06,80.2346355274085,597.5817683220885,7.33458739
2025-04-18 04:29:17,84699.53287969,0.004466439840951852,2.6655330575875208e-06,80.05921269605824,597.0200975411062,7.33890142
2025-04-18 04:29:22,84700.2764851,0.004450928931318793,2.6580753120741504e-06,79.83089861401459,596.2350233574689,7.30856248
2025-04-18 04:29:27,84700.8011141,0.004434959898614699,2.6503312125286595e-06,79.59537093091376,595.406782196631,7.27751176
2025-04-18 04:29:32,84702.555,0.004423350193074521,2.645032998539352e-06,79.42535994551145,594.8967862635545,7.25405117
2025-04-18 04:29:37,84703.61180334,0.004405174402934475,2.636316031645467e-06,79.15725416293981,593.9783712875033,7.21846364
2025-04-18 04:29:42,84703.86594779,0.004385462997830991,2.6266348381135947e-06,78.86528447161845,592.9162428920208,7.18048903
2025-04-18 04:29:47,84703.79246005,0.004366967080358358,2.6174661808324408e-06,78.59070894044771,591.8937487991461,7.14508985
2025-04-18 04:29:52,84703.61556859,0.004352239525130086,2.6101311758342774e-06,78.37175184483976,591.0684071064352,7.11699991
2025-04-18 04:29:57,84703.96340266,0.004342557400056762,2.6054183053472626e-06,78.22814406863836,590.5557921115178,7.09824436
2025-04-18 04:30:02,84703.85495346,0.004332256043271893,2.6002859727156504e-06,78.07480787596069,589.9765741951051,7.07860629
2025-04-18 04:30:07,84703.79050391,0.004324573675885374,2.5964608231277854e-06,77.96041137468046,589.5448410142162,7.06395615
2025-04-18 04:30:12,84704.22176583,0.004319976948383153,2.5942842671961225e-06,77.89237655011357,589.3178982706522,7.05489234
2025-04-18 04:30:17,84703.74485967,0.004312242276370448,2.5903318422643205e-06,77.77673410096077,588.8541508350208,7.04041382
2025-04-18 04:30:22,84703.87264003,0.004309512837194274,2.5890078180404843e-06,77.73618884827965,588.7103064749608,7.03511682
2025-04-18 04:30:27,84704.08501185,0.004307044204208049,2.5878333246822022e-06,77.69960147343363,588.586643501767,7.03026497
2025-04-18 04:30:32,84704.07431215,0.004303654272504676,2.586147782531904e-06,77.64907057100481,588.39630436472,7.02379593
2025-04-18 04:30:37,84704.06766045,0.004301340100396983,2.585028939223403e-06,77.6146925614421,588.275277146673,7.01361563
2025-04-18 04:30:42,84704.07764504,0.0042983476905824325,2.5835134949228373e-06,77.56996807797304,588.0993981880165,7.01365855
2025-04-18 04:30:47,84715.93213437,0.004319449672018416,2.596095129644776e-06,77.89252765139327,589.8709649583325,7.15277893
